"Id";"Id_material";"Material_desc";"Material_type";"Uom";"Family";"is_active";"Crtdt";"Crtby";"Upddt";"Updby"
"173";"B0102611303";"SPACER-P. NU.FG10T";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"174";"N0002612610";"REGULATOR ASS'Y.TB ALPHA AMS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"175";"S0281204260";"REDUCER ASS'Y.NU-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"176";"G0002655114P";"COMPLETE F/HOUSING.XG SIGMA AS.TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"177";"TM200B05301";"ARMATURE ASS'Y.TS9K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"178";"4EM2026";"ROLLER.Y-2 24L";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"179";"N0002608326";"REGULATOR ASS'Y.GAMMA.CPLE";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"180";"TM200B03601";"ARM ASS'Y. MELROE 700";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"181";"TM003B04401";"F/BKT ASS'Y.KUMSUNG T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"182";"S3061250474";"ROLLER/ S.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"183";"N0002612293";"REGULATOR ASS'Y.NU";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"184";"S9101217395";"SCREW M/SWITCH. RSML14";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"185";"D0002618963";"RECTIFIER ASS'Y.BOBCAT V2607 TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"186";"TM314C00101";"ROLLER SUPPORT.TS20K,TS24K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"187";"S0031203819";"F/BKT ASS'Y.6D-22(WARM)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"188";"G4022609515";"FRONT BRACKET M/C.KAPPA 3CYL AMS TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"189";"S0281250794";"REDUCER ASS'Y.KM BETA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"190";"TM307C00401";"ORC COVER.T-CAR V6";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"191";"TM003B04701";"F/BKT ASS'Y.1TON 22KW";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"192";"S800N1199780";"YOKE-BRUSH HOLDER ASS'Y.DAEDONG 2.2L TRA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"193";"TM015C00501";"INTERNAL GEAR ASS'Y.D/DONG 22HP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"194";"TM306C00501";"ROLLER/ S TS20K,TS24K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"195";"S8001206398";"YOKE-B/HOLDER ASS'Y.MELROE";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"196";"D0002656176";"RECTIFIER ASS'Y.M-150";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"197";"TA600B15701";"RECTIFIER ASS'Y.T-250";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"198";"3EM0715";"SHAFT GEAR ASS'Y.15TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"199";"4EM2025";"ROLLER/ S.Y-2 24L";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"200";"4EM1663";"RUBBER RING.6D22";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"201";"3EM0809";"PINION M/C.3 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"202";"S0131198643";"PLANET SHAFT ASS'Y.ANGER FS70";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"203";"B1002655151";"SCREW.Tightenning for Reg. M5";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"204";"S3501198632";"THRUST SPLINE MC.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"205";"S0031250840";"F/BKT ASS'Y.W-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"206";"TM400B08901";"MAGNET SWITCH ASS'Y.E-4100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"207";"S0031250839";"F/BKT ASS'Y.3TON ARMY";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"208";"3EM0685";"R/BKT M/C.6D16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"209";"TM305C00501";"ROLLER.1TON(D7R).SUJ2";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"210";"G4022655295";"F/BKT M/C.THETA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"211";"S4001250278";"MAGNET SWITCH ASS'Y.HD GAMMA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"212";"S000A474322";"S/T. GAMMA2 INA. 2M600.TSL12. 1.2Kw";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"213";"3EM0748";"PINION M/C.6D-16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"214";"S4001250262";"MAGNET SWITCH ASS'Y.KM BETA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"215";"S9301208838";"SPRING WASHER. Cu+Sn. K500541";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"216";"505800";"R/BKT ASS'Y.J2/JT S/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"217";"TM500B04501";"BRUSH HOLDER ASS?Y.LC";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"218";"S0031250505";"F/BKT ASS'Y.H-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"219";"K406644";"OA PULLEY.THETA OAP55.PCD 55 X 6Groove";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"220";"S9311220298";"ADJUST WASHER. TSL12";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"221";"S3061250032";"ROLLER/ S.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"222";"S0031200851";"F/BKT ASS'Y.DL06 ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"223";"K407742";"OAP PULLEY.KAPPA 3CYL SG8K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"224";"TM303C01603";"S/ROLLER ASS'Y.KUKJE PERKINS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"225";"C0102711796";"R/BRACKET M/C.GAMMA2 110A SOLID FG12t+";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"226";"TM700B04701";"RELAY ASS'Y.W-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"227";"TM028C00301";"REDUCTION GEAR.QDJ1368";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"228";"S2001215878";"ARMARURE ASSY. TSL12";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"229";"S0561250209";"LEVER PACKING.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"230";"TM400B08905";"M/S ASS'Y.6D-22(WARM)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"231";"4EE3553";"ROLLER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"232";"TA011C03902";"PULLEY.S-CAR M3.SPCC.D17*D62.7*PCD58.2";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"233";"TM303C01608";"S/ROLLER ASS'Y.GOLD STAR TRACTOR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"234";"S0241197767";"PINION.DL08(?????)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"235";"TM003B16701";"F/BKT ASS'Y.MELROE 700";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"236";"3EM0734";"SUB SWITCH ASS'Y.BUS COOLER";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"237";"S0031210272";"F/BKT ASS'Y.H-ENG ARMY FS80";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"238";"TM303C01601";"S/ROLLER ASS'Y.6D-16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"239";"B7202655049";"THROUGH BOLT. TG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"240";"TM303C01801";"S/ROLLER.VM638 , CUMMINS B59(BERING)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"241";"TM003B14701";"F/BKT ASS'Y.VOLVO PENTA 30L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"242";"F0002655981";"ROTOR ASS'Y.GAMMA .TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"243";"N0002611310";"REGULATOR ASS'Y.A2";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"244";"S0031195240";"F/BRACKET ASS'Y.MD GAMMA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"245";"TM400B12501";"MAGNET SWITCH ASS'Y.LC";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"246";"G4022655318";"F/BKT M/C.SM-3 TG-9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"247";"TM024C03001";"PINION M/C.DAEDONG 68HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"248";"S4001209509";"MAGNET SWITCH ASS'Y.F-ENG EURO6 (DIODE)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"249";"F0002655104";"ROTOR ASS'Y.TB ALPHA TG9 (2 RING)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"250";"K500541";"SPRING WASHER. S9301208838";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"251";"S0031201983";"F/BRACKET ASS'Y.KAPPA-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"252";"S1001207746";"YOKE ASS'Y. X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"253";"TM400B13701";"MAGNETSWITCHASS'Y.SM-31.5L..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"254";"4EM201902";"PLANET GEAR ASS'Y.SIRIUS-2 AT";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"255";"C0352656049";"SEAL.SG7K, TG";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"256";"K500514";"NUT HEX.URIMAN 35KW";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"257";"4EM1527";"COVER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"258";"N0002655126";"REGULATOR ASS'Y.SIGAM XG TG-12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"259";"EMPD0194";"S/ ROLLER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"260";"TA901C00711";"SPACER-R.SA EPSILON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"261";"S3021197959";"PINION ASS'Y.YANMAR MARINE.FS14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"262";"F0002656105";"ROTOR ASS'Y.QR25.TG12+";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"263";"F0002625714";"ROTOR ASS'Y.GAMMA .3 LIP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"264";"G4022609999";"F/BRACKET M/C.GAMMA ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"265";"B8102619483";"COVER ASS'Y. KAPPA 3CYL NEW AMS-D OAP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"266";"M004C0061";"LEVER..DAE DONG 22HP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"267";"EMPD0203";"PLATE.15T DUMP,AERO BUS,KH,D236URIMA";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"268";"4EM1391";"PACKING.URIMAN 35KW";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"269";"S0091201630";"R/BKT ASS'Y.DL06 ENG EXCAVATOR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"270";"B8002655604";"COVER.S-ENG.TG15";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"271";"S0101250444";"GEAR BRACKET M/C.L-ENG MIXER";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"272";"TM000A31701";"S/T. 5TON ARMY 24V 6.0KW, 83660";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"273";"S0561199197";"LEVER PACKING.DAEDONG 2.2L TRACTOR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"274";"K305471";"FLUX.JS-75(MF). N1812725471";"COMP";"G";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"275";"TM304B01107";"SHAFT GUIDE.KUKJE(P)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"276";"4EM1398";"LEVER ASS'Y.D-2366";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"277";"S0031250432";"F/BRACKET ASS'Y.N-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"278";"S1001204270";"YOKE ASS'Y. NU-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"279";"S0001222745";"S/T. DAEDONG EJ100TS30R-10";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"280";"TM200B01401";"ARM ASS'Y.T-CAR V6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"281";"S0031250304";"FRONT BRACKET ASS'Y.HD GAMMA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"282";"S0001195411";"S/T. NU. 2E120. FS14";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"283";"2EM0454";"R/BKT M/C.15TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"284";"G4022655424";"F/BRACKET M/C.SIRIUS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"285";"TM200B02301";"ARM ASS'Y.??22HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"286";"S1001223013";"INDUCTOR ASSY. GAMMA2 N/ISG";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"287";"B8102612727";"COVER ASS'Y. GAMMA AMS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"288";"S0091201849";"REAR BRACKET ASS'Y.F-ENG EURO6 (DIODE)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"289";"S4001201438";"MAGNET S/W & RELAY ASS'Y.DL08";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"290";"4EM1691AQ";"SPL WASHER(HEATING).1 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"291";"A0002606446";"ALT. THETA OAP60 AMS. 2G400. 110A TG";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"292";"N0002614507";"REGULATOR ASS'Y.GAMMA AMS-D";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"293";"4EM1448Q";"STOPPER(HEATING).15 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"294";"S1001196085";"YOKE ASS'Y. NU";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"295";"4EM1705A";"STOPPER(HEATING).1 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"296";"TM304B01108";"SHAFT GUIDE.6D-16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"297";"S3001201984";"ORC ASS'Y.MD GAMMA-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"298";"TM024C00901";"PINION M/C.DAEDONG 50HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"299";"S4001205205";"MAGNET SWITCH ASS'Y.FS GAMMA-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"300";"G4022655581";"FRONT BRACKET MC.EX2.0.";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"301";"N0002607089";"REGULATOR ASS'Y.TB ALPHA.CPLE";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"302";"S0031250541";"F/BKT ASS'Y.3TON(F/LIFT) NEW";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"303";"TM008B00801";"CENTER BRACKET ASS'Y.3 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"304";"TM400B09101";"MAGNET SWITCH ASS'Y.VOLVO PENTA 30L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"305";"TM015C01301";"INTERNAL GEAR ASS'Y.FPR-3";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"306";"S3071250536";"COVER.TS20K,D-ENG SLOVAKIA";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"307";"S5001196067";"COMPLETE REAR PART ASS'Y.BETA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"308";"4EM1778";"PACKING.D-2";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"309";"G0002655603P";"COMPLETE F/HOUSING.S-ENG AS.TG15";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"310";"D0002610995";"RECTIFIER ASS'Y. KAPPA 3CYL AMS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"311";"TM500B03202";"BRUSH HOLDER ASS?Y.W-CAR M161";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"312";"TM000A08701";"S/T. 6D16, 93010";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"313";"B8002608094";"COVER.MECHA.HD-BETA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"314";"S0191195432";"THROUGH BOLT.H-ENG.N-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"315";"4EM1390";"WASHER.URIMAN 35KW";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"316";"TM009C05201";"R/BKT ASS'Y.MELROE 700";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"317";"TM000A24301F";"S/T.V/PENTA3.0L.TS18K.12V1.7KwD74";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"318";"TS061C00202";"SCREW FLANGE.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"319";"4EM1395Q";"STOP W/S(HEATING).15 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"320";"TM024C03901";"PINION.MELROE 800";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"321";"S4001202534";"MAGNET SWITCH ASS'Y.VOLVO PENTA 6.0L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"322";"TM019C03301";"THROUGH BOLT.HP-1(1TON)";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"323";"S8001212101";"YOKE-B/HOLDER ASS'Y.F-ENG EURO6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"324";"S0571250002";"CENTER BRACKET.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"325";"S0241209830";"PINION.H-ENG ARMY FS80(?????)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"326";"S5001205858";"BRUSH HOLDER ASS?Y. GAMMA-S IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"327";"S4001250995";"MAGNET SWITCH ASS'Y.HD GAMMA CED4";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"328";"S1091206541";"HOLDER. TSL12";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"329";"M003B0121";"F/BKT ASS'Y.DAE DONG 22HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"330";"4EM1519";"THROUGH BOLT.D-2366";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"331";"4EM2031";"SNAP RING.Y-2 24L";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"332";"B8102620997";"COVER ASS'Y.KAPPA 3CYL AMS_D SG8K OAP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"333";"S3121250001";"SNAP RING.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"334";"B8002655233";"COVER.Volvo Penta 1Grv";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"335";"B1052655150";"STUD BOLT. TG";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"336";"TA301B14801";"F/BKT M/C.TB_EPSILON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"337";"S0001210355";"S/T. H-ENG ARMY FS80";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"338";"C8002620517";"DAMPER. 33mm";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"339";"L0302604368";"OAD CAP.GAMMA AMS OAD. 37320-2B001";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"340";"G4022655271";"F/BKT M/C.Volvo Penta Multi 50";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"341";"S9631250339";"DAMPER.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"342";"S0031196205";"F/BRACKET ASS'Y.KM BETA M/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
